country.name,cown,year,democracy,democracy_duration,gdppc,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,elec.leg,elec.pres,elec.any,v2cacamps,region,sve,erosion.strict,eroder,inc.top10,inc.bot50,inc.top1,wealth.top10,wealth.bot50,wealth.top1,wb.gini,prs.ge,wiid.gini,wid.gini,pre.wid.gini,v2smpolsoc
Ireland,205,1995,1,74,18934.28128,32.9,1.23,49.7,1.5,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3315,0.2101,0.1012,0.6888,-0.0251,0.2389,37,NA,35.5675,32.78309122,44.30759276,NA
Ireland,205,1996,1,75,20475.46148,32.8,1.25,49.6,1.5,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3171,0.2249,0.0973,0.6872,-0.0248,0.2379,35.6,1,35.38,30.63527646,42.16928976,NA
Ireland,205,1997,1,76,22636.27018,32.6,1.29,49.4,1.52,1,1,1,-3.761,Europe & Central Asia,1,0,0,0.3339,0.2261,0.1076,0.6883,-0.0252,0.2375,NA,NA,34.88333333,31.37990604,42.96662358,NA
Ireland,205,1998,1,77,25092.51361,32.4,1.3,49.3,1.52,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3565,0.2184,0.1215,0.693,-0.0257,0.2418,NA,1,33.21,33.07800048,44.88968581,NA
Ireland,205,1999,1,78,27041.34742,32.1,1.28,49.1,1.48,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3493,0.2115,0.1177,0.6935,-0.0254,0.245,NA,NA,33.61,32.91669222,45.03806653,NA
Ireland,205,2000,1,79,30205.65723,31.7,1.21,48.9,1.43,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3647,0.2064,0.1258,0.6972,-0.0259,0.2483,33,1,32.36,34.16446285,46.39244016,-0.499
Ireland,205,2001,1,80,32567.28217,31.4,1.16,49,1.37,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3537,0.2096,0.1186,0.6938,-0.0256,0.244,NA,NA,30.88333333,32.90228583,45.50616617,-0.499
Ireland,205,2002,1,81,35222.02872,31.4,1.07,49.3,1.25,1,0,1,-3.761,Europe & Central Asia,1,0,0,0.3554,0.213,0.1207,0.6951,-0.0258,0.245,32.3,1,29.82,32.11571151,45.26349482,-0.499
Ireland,205,2003,1,82,36283.12084,31.4,1.1,50,1.23,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3626,0.2056,0.124,0.6969,-0.0261,0.2463,32.9,1,34.265,33.34540374,46.3326315,-0.499
Ireland,205,2004,1,83,38733.34969,31.4,1.09,50.7,1.18,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3606,0.1991,0.1234,0.6969,-0.0261,0.2461,33.6,1,34.754,33.56304738,46.89041423,-0.499
Ireland,205,2005,1,84,40466.23435,31.3,1.06,51.4,1.15,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3709,0.2027,0.1326,0.6993,-0.0263,0.249,33.8,1,35.436,33.50224236,46.99253724,-0.499
Ireland,205,2006,1,85,44232.37305,31.1,1.04,52.1,1.13,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3749,0.1957,0.1351,0.7014,-0.0264,0.2522,32.7,1,35.438,34.52002774,47.86942962,-0.499
Ireland,205,2007,1,86,46773.4866,30.8,1.02,52.9,1.13,1,0,1,-3.761,Europe & Central Asia,1,0,0,0.3598,0.1866,0.1204,0.7,-0.026,0.2523,31.9,1,34.652,34.11207802,48.11033089,-0.499
Ireland,205,2008,1,87,44169.09434,30.5,0.93,54,1.13,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3223,0.1991,0.1029,0.6963,-0.0248,0.2549,30.9,1,33.766,31.24445357,45.20113382,-0.291
Ireland,205,2009,1,88,41471.07998,30.5,0.92,55,1.09,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3251,0.215,0.1003,0.6924,-0.0251,0.2454,32.7,1,32.838,29.30991602,43.53010335,-0.291
Ireland,205,2010,1,89,43203.12008,30.4,0.88,55.7,1.06,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3231,0.2083,0.0991,0.6957,-0.0248,0.2542,32.3,1,34.95,30.6262554,44.1613404,-0.291
Ireland,205,2011,1,90,45080.1887,30.5,0.83,56.1,1.04,1,1,1,-3.761,Europe & Central Asia,1,0,0,0.3317,0.2106,0.1001,0.698,-0.0247,0.2591,32.9,1,34.84,30.05689719,44.27335639,-0.291
Ireland,205,2012,1,91,46361.46369,30.5,0.8,56.2,1,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3079,0.2078,0.0919,0.6966,-0.0242,0.26,33.2,1,34.98,29.79260916,43.65013026,-0.291
Ireland,205,2013,1,92,47830.63089,30.4,0.78,56,0.99,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3237,0.1994,0.1004,0.699,-0.0245,0.2624,33.5,1,35.568,31.67303708,45.24785525,-0.291
Ireland,205,2014,1,93,51098.26668,30.2,0.83,55.3,1.01,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3284,0.1946,0.1034,0.7216,-0.0528,0.2703,31.9,1,35.86,32.17747217,45.8830699,-0.291
Ireland,205,2015,1,94,69028.77272,30,0.87,54.8,1.05,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3526,0.1889,0.1181,0.7134,-0.0472,0.2677,31.8,1,34.282,32.77211711,47.67447895,-0.291
Ireland,205,2016,1,95,71498.60101,29.8,0.96,54.2,1.1,1,0,1,-3.761,Europe & Central Asia,1,0,0,0.3607,0.1902,0.1226,0.6898,-0.0526,0.2514,32.8,1,34.422,33.2624542,47.86111788,-0.291
Ireland,205,2017,1,96,77749.20196,29.6,1.02,53.7,1.23,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3476,0.1967,0.1156,0.6813,-0.0482,0.2461,31.4,1,35.312,32.3153143,46.65014494,-0.291
Ireland,205,2018,1,97,84555.6348,29.3,1.01,53.2,1.34,0,1,1,-3.761,Europe & Central Asia,1,0,0,0.362,0.199,0.1245,0.6634,-0.0335,0.2379,30.6,1,34.314,32.10297536,47.15125854,-0.291
Ireland,205,2019,1,98,87379.69297,29,1.13,52.8,1.55,0,0,0,-3.761,Europe & Central Asia,1,0,0,0.3685,0.1967,0.1271,0.6625,-0.0336,0.2358,30.8,1,33.04,33.13381198,47.7040077,-0.291
Ireland,205,2020,1,99,93180.9454,29,1.34,52.7,1.82,1,0,1,-3.027,Europe & Central Asia,1,0,0,0.3571,0.2018,0.121,0.6585,-0.034,0.2267,29.2,1,34.125,30.81825208,46.63766857,-0.454
Netherlands,210,1995,1,99,23433.65269,26.1,0.87,46,1.23,0,0,0,-2.166,Europe & Central Asia,1,0,0,0.2762,0.2427,0.0591,0.4954,0.0661,0.1458,NA,NA,31.145,28.55060197,38.66119087,NA
Netherlands,210,1996,1,100,24508.78975,25.5,0.99,45.5,1.34,0,0,0,-2.166,Europe & Central Asia,1,0,0,0.2753,0.2456,0.0594,0.5034,0.066,0.1579,NA,1,33.41,28.5329151,38.30402497,NA
Netherlands,210,1997,1,101,26017.05322,25,1.01,45.1,1.34,0,0,0,-2.166,Europe & Central Asia,1,0,0,0.2768,0.2443,0.0608,0.4989,0.067,0.1529,NA,NA,33.625,27.96254345,38.52314702,NA
Netherlands,210,1998,1,102,27708.97207,24.8,0.95,45,1.28,1,0,1,-2.166,Europe & Central Asia,1,0,0,0.2757,0.246,0.0594,0.5091,0.0563,0.1583,NA,1,30.99,27.61278691,38.28411599,NA
Netherlands,210,1999,1,103,29268.5361,24.7,0.74,45,1.1,0,0,0,-1.845,Europe & Central Asia,1,0,0,0.2764,0.2459,0.0603,0.5034,0.0575,0.1566,28.1,NA,29.75666667,28.19721008,38.34881761,NA
Netherlands,210,2000,1,104,31870.83351,25.5,0.67,45.4,1.06,0,0,0,-2.208,Europe & Central Asia,1,0,0,0.2784,0.2461,0.0628,0.5009,0.054,0.1538,NA,1,30.465,27.80095996,38.41706833,-1.688
Netherlands,210,2001,1,105,33180.18292,25.6,0.91,45.5,1.21,0,0,0,-2.208,Europe & Central Asia,1,0,0,0.2875,0.2405,0.0695,0.4997,0.062,0.1684,NA,NA,30.3,28.55811097,39.42018099,-1.688
Netherlands,210,2002,1,106,34447.20532,25.7,1.04,45.6,1.25,1,0,1,-1.017,Europe & Central Asia,1,0,0,0.2871,0.2397,0.0683,0.5023,0.0688,0.1895,NA,1,31.57,28.55752784,39.4905783,-1.37
Netherlands,210,2003,1,107,34149.61923,25.9,1.01,45.7,1.21,1,0,1,-1.017,Europe & Central Asia,1,0,0,0.289,0.2369,0.0676,0.4913,0.0674,0.1779,NA,1,NA,29.12731433,39.8651613,-1.37
Netherlands,210,2004,1,108,35809.78566,26,0.83,45.8,1,0,0,0,-0.856,Europe & Central Asia,1,0,0,0.294,0.2366,0.0702,0.4921,0.0661,0.1782,29.8,1,NA,28.8546639,40.18249734,-1.37
Netherlands,210,2005,1,109,37625.56171,25.9,0.65,45.8,0.92,0,0,0,-0.856,Europe & Central Asia,1,0,0,0.2972,0.2318,0.0718,0.4937,0.0653,0.1799,29,1,31.546,28.19221074,40.76375243,-1.37
Netherlands,210,2006,1,110,41013.78664,26,0.64,45.9,0.91,1,0,1,-0.856,Europe & Central Asia,1,0,0,0.2963,0.2279,0.0709,0.5013,0.0612,0.1706,30,1,30.98,30.93279899,41.13114481,-0.963
Netherlands,210,2007,1,111,43939.14534,26.2,0.73,46.2,0.88,0,0,0,-0.856,Europe & Central Asia,1,0,0,0.3102,0.2223,0.0787,0.4968,0.0622,0.1664,29.6,1,31.75,32.02429431,42.34806338,-0.963
Netherlands,210,2008,1,112,46420.20168,26.1,0.64,46.1,0.88,0,0,0,-0.856,Europe & Central Asia,1,0,0,0.2855,0.2358,0.0677,0.4894,0.0657,0.1587,29.3,1,31.662,29.36948547,39.77612025,-0.963
Netherlands,210,2009,1,113,44556.92115,25.8,0.6,45.9,0.86,0,0,0,-0.856,Europe & Central Asia,1,0,0,0.2865,0.2353,0.0657,0.4878,0.0648,0.1548,27.9,1,30.81666667,29.60511128,39.87804668,-0.963
Netherlands,210,2010,1,114,45043.90423,25.8,0.6,46,0.83,1,0,1,-0.856,Europe & Central Asia,1,0,0,0.2917,0.2305,0.0673,0.5065,0.0584,0.1689,27.8,1,29.43333333,30.3659342,40.62617162,-0.557
Netherlands,210,2011,1,115,46599.02103,25.8,0.56,46,0.82,0,0,0,-0.856,Europe & Central Asia,1,0,0,0.2894,0.2306,0.0659,0.5051,0.0597,0.1739,27.8,1,29.84,31.64493645,40.51608596,-0.557
Netherlands,210,2012,1,116,47272.10302,25.8,0.52,46.1,0.77,1,0,1,-0.856,Europe & Central Asia,1,0,0,0.2925,0.229,0.0658,0.5124,0.0524,0.1745,27.6,1,29.17666667,30.72258972,40.77565582,-0.087
Netherlands,210,2013,1,117,49241.51784,26.3,0.63,47,0.78,0,0,0,-0.856,Europe & Central Asia,1,0,0,0.2843,0.2287,0.0635,0.5455,0.0342,0.2,28.1,1,29.21,31.21904547,40.46140491,-0.087
Netherlands,210,2014,1,118,49233.2154,26.8,0.58,47.6,0.8,0,0,0,-0.856,Europe & Central Asia,1,0,0,0.2927,0.2246,0.0687,0.536,0.0409,0.1937,28.6,1,30.284,31.28951083,41.23415431,-0.087
Netherlands,210,2015,1,119,50288.59139,27.1,0.6,48,0.81,0,0,0,-0.856,Europe & Central Asia,1,0,0,0.2925,0.2262,0.0688,0.5199,0.0543,0.1875,28.2,1,30.34666667,32.20832895,41.06991853,-0.087
Netherlands,210,2016,1,120,52288.41508,27.2,0.58,48.2,0.8,0,0,0,-0.856,Europe & Central Asia,1,0,0,0.2922,0.2256,0.0691,0.5076,0.0646,0.1783,28.2,1,30.33,32.01384907,41.11207849,-0.087
Netherlands,210,2017,1,121,55088.6338,27.3,0.63,48.2,0.81,1,0,1,-0.856,Europe & Central Asia,1,0,0,0.2988,0.2212,0.0705,0.5231,0.0689,0.1684,28.5,1,30.314,32.62617745,41.89393916,-0.087
Netherlands,210,2018,1,122,57826.6285,27.2,0.63,48.2,0.89,0,0,0,-0.695,Europe & Central Asia,1,0,0,0.2957,0.2243,0.0697,0.4943,0.0809,0.1757,28.1,1,30.756,32.43036256,41.44332574,-0.087
Netherlands,210,2019,1,123,59004.32497,27.2,0.85,48.1,1.19,0,0,0,-0.695,Europe & Central Asia,1,0,0,0.2937,0.2254,0.0692,0.4773,0.0903,0.1619,29.2,1,30.256,31.85810752,41.21869193,-0.087
Netherlands,210,2020,1,124,59268.1353,NA,NA,NA,NA,0,0,0,-0.869,Europe & Central Asia,1,0,0,0.2916,0.2265,0.0686,0.4767,0.0903,0.1611,26,1,30.80666667,31.21713778,41.00171229,-0.087
Belgium,211,1995,1,102,22434.7069,25.1,0.94,47,1.26,1,0,1,-2.049,Europe & Central Asia,1,0,0,0.3247,0.2078,0.0805,0.5263,0.0803,0.1781,28.4,NA,30.60333333,34.21444503,44.44326667,NA
Belgium,211,1996,1,103,22738.44887,25.2,0.94,47.3,1.25,0,0,0,-2.049,Europe & Central Asia,1,0,0,0.3275,0.2055,0.0831,0.5271,0.0802,0.1787,NA,1,29.98,34.33903422,44.8056785,NA
Belgium,211,1997,1,104,23732.27225,25.4,0.84,47.7,1.16,0,0,0,-2.049,Europe & Central Asia,1,0,0,0.3285,0.2049,0.0832,0.5268,0.0803,0.1784,26.8,NA,29.36,34.09891789,44.78751533,NA
Belgium,211,1998,1,105,24368.91369,25.7,1.01,47.9,1.3,0,0,0,-2.049,Europe & Central Asia,1,0,0,0.326,0.2015,0.0813,0.5264,0.0803,0.1781,NA,1,29.085,35.19227111,45.06754737,NA
Belgium,211,1999,1,106,25440.84119,26,1.1,48.2,1.37,1,0,1,-2.049,Europe & Central Asia,1,0,0,0.3274,0.1993,0.0822,0.5272,0.0802,0.1794,NA,NA,28.23,34.83091488,45.33958049,NA
Belgium,211,2000,1,107,27784.5715,26.2,1.14,48.3,1.37,0,0,0,-2.049,Europe & Central Asia,1,0,0,0.326,0.2,0.0819,0.5261,0.0804,0.1779,33.1,1,30.95333333,35.38133751,45.28817299,-1.964
Belgium,211,2001,1,108,28788.06284,26.3,1.11,48.4,1.33,0,0,0,-2.049,Europe & Central Asia,1,0,0,0.3218,0.2029,0.0796,0.5254,0.0804,0.1778,NA,NA,31.31333333,34.50980835,44.72948547,-1.964
Belgium,211,2002,1,109,30282.28865,26.5,0.97,48.6,1.21,0,0,0,-2.049,Europe & Central Asia,1,0,0,0.3157,0.2049,0.0763,0.5249,0.0805,0.1774,NA,1,28.525,34.7834752,44.21598967,-1.964
Belgium,211,2003,1,110,30932.85251,26.5,0.76,48.6,1.02,1,0,1,-2.049,Europe & Central Asia,1,0,0,0.3154,0.2014,0.0767,0.5249,0.0805,0.1775,28.1,1,NA,34.39284765,44.49904448,-1.964
Belgium,211,2004,1,111,32063.08032,26.7,0.8,48.6,0.95,0,0,0,-2.049,Europe & Central Asia,1,0,0,0.3221,0.2008,0.0852,0.5263,0.0803,0.1785,30.5,1,30.14,34.60746961,44.8138699,-1.964
Belgium,211,2005,1,112,33177.89095,26.9,0.75,48.4,0.9,0,0,0,-2.049,Europe & Central Asia,1,0,0,0.3197,0.2023,0.0844,0.526,0.0803,0.1784,29.3,1,32.136,34.37427965,44.54589322,-1.964
Belgium,211,2006,1,113,35259.18671,26.9,0.72,48.3,0.87,0,0,0,-1.999,Europe & Central Asia,1,0,0,0.3241,0.2017,0.0871,0.5278,0.0801,0.1808,28.1,1,31.354,34.60105658,44.78772134,-1.964
Belgium,211,2007,1,114,36791.20043,26.9,0.75,48.2,0.9,1,0,1,-1.999,Europe & Central Asia,1,0,0,0.3334,0.2003,0.0952,0.5293,0.0799,0.1818,29.2,1,30.254,35.09897766,45.35148279,-1.532
Belgium,211,2008,1,115,37883.33194,26.6,0.69,48.1,0.87,0,0,0,-1.999,Europe & Central Asia,1,0,0,0.3172,0.21,0.085,0.527,0.0802,0.1806,28.4,1,30.942,32.58965969,43.66682404,-1.198
Belgium,211,2009,1,116,37749.50954,26.6,0.65,48.2,0.88,0,0,0,-1.999,Europe & Central Asia,1,0,0,0.3094,0.2109,0.0749,0.5243,0.0805,0.1777,28.6,1,30.088,33.89835367,43.20994634,-1.198
Belgium,211,2010,1,117,39840.0882,26.6,0.65,48.5,0.89,1,0,1,-1.657,Europe & Central Asia,1,0,0,0.3135,0.206,0.0763,0.5266,0.0802,0.18,28.4,1,29.86,33.10504458,43.9620279,-0.702
Belgium,211,2011,1,118,40942.37271,26.6,0.67,48.8,0.9,0,0,0,-1.657,Europe & Central Asia,1,0,0,0.3114,0.2115,0.0794,0.5227,0.0791,0.1777,28.1,1,30.256,32.79977341,43.2712252,-0.702
Belgium,211,2012,1,119,42290.76205,26.6,0.67,48.9,0.91,0,0,0,-1.657,Europe & Central Asia,1,0,0,0.3138,0.2116,0.0817,0.5106,0.0822,0.1673,27.5,1,29.962,32.66574492,43.37817747,-1.099
Belgium,211,2013,1,120,43671.11959,26.4,0.67,49.2,0.9,0,0,0,-1.657,Europe & Central Asia,1,0,0,0.3163,0.2107,0.082,0.505,0.0835,0.1621,27.7,1,29.374,32.66668708,43.58456301,-1.099
Belgium,211,2014,1,121,44929.68559,26.4,0.63,49.4,0.88,1,0,1,-1.657,Europe & Central Asia,1,0,0,0.3187,0.2097,0.0834,0.5088,0.0813,0.165,28.1,1,29.596,32.58807815,43.80374008,-0.961
Belgium,211,2015,1,122,46200.90445,26.4,0.66,49.4,0.9,0,0,0,-1.657,Europe & Central Asia,1,0,0,0.3183,0.2096,0.0848,0.5166,0.0791,0.1641,27.7,1,29.908,33.50904018,43.84321091,-0.21
Belgium,211,2016,1,123,48597.39998,26.3,0.69,49.2,0.92,0,0,0,-1.657,Europe & Central Asia,1,0,0,0.3212,0.2112,0.0863,0.5181,0.077,0.156,27.6,1,29.562,33.26889764,43.83946617,-0.052
Belgium,211,2017,1,124,50442.27054,26.2,0.69,48.9,0.98,0,0,0,-1.657,Europe & Central Asia,1,0,0,0.3183,0.2115,0.085,0.5211,0.0747,0.148,27.4,1,29.546,32.83812393,43.62828707,-0.052
Belgium,211,2018,1,125,52528.11854,26.2,0.79,48.7,1.19,0,0,0,-1.657,Europe & Central Asia,1,0,0,0.3283,0.2043,0.0858,0.5211,0.0747,0.1484,27.2,1,29.262,31.63777748,44.89207705,0.042
Belgium,211,2019,1,126,54269.51403,26.2,0.94,48.6,1.42,1,0,1,-1.657,Europe & Central Asia,1,0,0,0.3295,0.2038,0.087,0.5218,0.0746,0.1496,27.2,1,29.28666667,32.06675239,45.00796983,-0.245
Belgium,211,2020,1,127,53034.961,26,1.18,48.5,1.7,0,0,0,-1.744,Europe & Central Asia,1,0,0,0.3274,0.2049,0.0854,0.5209,0.0747,0.1481,26,1,29.26666667,31.87127012,44.79135271,-0.948
Luxembourg,212,1995,1,106,38325.31545,25,0.91,41,1.3,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.3593,0.2106,0.1365,0.613,0.0424,0.2519,NA,NA,33.215,33.45348586,45.99756433,NA
Luxembourg,212,1996,1,107,39710.39389,25.2,0.77,41.4,1.18,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.3628,0.2073,0.1386,0.6145,0.0422,0.2533,NA,1,30.39333333,34.19143057,46.48483176,NA
Luxembourg,212,1997,1,108,42485.59356,25.5,0.83,41.9,1.2,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.3776,0.1996,0.1509,0.6148,0.0421,0.2536,30.2,NA,29.545,34.19625291,48.01470184,NA
Luxembourg,212,1998,1,109,44267.45227,25.6,0.95,42.1,1.3,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.4013,0.1888,0.171,0.6161,0.0419,0.2548,NA,1,29.36,38.17586288,50.23200848,NA
Luxembourg,212,1999,1,110,49844.67696,25.6,0.95,42.3,1.27,1,0,1,-2.365,Europe & Central Asia,1,0,0,0.3938,0.1922,0.1637,0.6159,0.042,0.2546,NA,NA,29.04,36.32911296,49.53404729,NA
Luxembourg,212,2000,1,111,55117.25648,25.9,0.86,42.6,1.18,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.4031,0.1882,0.1721,0.6138,0.0422,0.2527,30.4,1,30.27,37.28706241,50.39890733,-2.534
Luxembourg,212,2001,1,112,56125.22945,26,0.85,42.9,1.18,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.3964,0.1917,0.1638,0.6155,0.042,0.2542,NA,NA,29.87,36.51410893,49.71033503,-2.534
Luxembourg,212,2002,1,113,58575.67927,26.3,0.92,43.4,1.24,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.3755,0.2007,0.1434,0.6121,0.0425,0.2511,NA,1,29.57,33.69636229,47.77881154,-2.534
Luxembourg,212,2003,1,114,60196.54351,26.5,0.9,43.9,1.21,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.3775,0.2018,0.144,0.611,0.0426,0.2501,30.2,1,NA,33.31925629,47.77407433,-2.534
Luxembourg,212,2004,1,115,64692.59707,26.8,0.86,44.4,1.13,1,0,1,-2.365,Europe & Central Asia,1,0,0,0.4192,0.1843,0.181,0.6165,0.0419,0.2551,30.2,1,31.61333333,36.19638092,51.5755312,-2.534
Luxembourg,212,2005,1,116,68787.85475,27.1,0.75,44.8,1.04,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.4258,0.183,0.1853,0.6191,0.0415,0.2576,30.8,1,32.09,38.86031243,52.01329023,-2.534
Luxembourg,212,2006,1,117,78878.45775,27.2,0.74,45.1,1.03,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.3912,0.1941,0.1552,0.6106,0.0427,0.2498,30.9,1,31.83333333,35.52996752,49.24258592,-2.534
Luxembourg,212,2007,1,118,85109.87945,27.6,0.81,45.5,1.09,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.4225,0.1832,0.1852,0.6182,0.0417,0.2568,31.1,1,32.19,38.96713188,51.82971012,-2.534
Luxembourg,212,2008,1,119,90970.7212,27.9,0.76,45.9,1.04,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.4071,0.1848,0.1737,0.616,0.042,0.2547,32.6,1,32.438,37.56153892,50.9007205,-2.534
Luxembourg,212,2009,1,120,86875.85377,27.7,0.76,46,1.03,1,0,1,-2.365,Europe & Central Asia,1,0,0,0.3697,0.2,0.1405,0.605,0.0434,0.2448,31.2,1,33.78666667,33.28980675,47.58921094,-2.534
Luxembourg,212,2010,1,121,90361.78309,27.8,0.82,46.3,1.03,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.3621,0.2026,0.1353,0.6122,0.0425,0.2512,30.5,1,32.46666667,32.35701463,46.93529052,-2.534
Luxembourg,212,2011,1,122,94475.03023,28,0.75,46.5,1.02,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.3553,0.1995,0.129,0.6232,0.0374,0.271,32.1,1,31.958,32.64321644,46.90553671,-2.534
Luxembourg,212,2012,1,123,96636.42664,28.5,0.74,47,1.01,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.3874,0.1865,0.1587,0.6367,0.0295,0.2862,34.3,1,33.41666667,37.93374575,49.78201517,-2.534
Luxembourg,212,2013,1,124,100925.012,28.4,0.8,47.1,1,1,0,1,-2.365,Europe & Central Asia,1,0,0,0.3615,0.1958,0.1355,0.6412,0.0312,0.2968,32,1,35.58,34.90435814,47.56774233,-2.534
Luxembourg,212,2014,1,125,105296.2846,28.3,0.8,46.9,1.05,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.3639,0.1981,0.1362,0.6479,0.0294,0.3073,31.2,1,33.794,36.82608012,47.51764987,-2.534
Luxembourg,212,2015,1,126,107859.686,28.6,0.88,47,1.07,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.3342,0.2069,0.1062,0.6329,0.0346,0.3039,32.9,1,32.25666667,34.35148439,45.11551754,-2.534
Luxembourg,212,2016,1,127,113365.1761,28.9,0.91,47.4,1.13,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.3476,0.1961,0.121,0.6158,0.0398,0.297,31.7,1,33.85,34.89796492,46.88965167,-2.534
Luxembourg,212,2017,1,128,114985.8422,29.2,0.97,47.7,1.16,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.3712,0.187,0.1375,0.6086,0.0404,0.2982,34.5,1,32.95,37.13315326,48.96592653,-2.534
Luxembourg,212,2018,1,129,116965.5861,29.5,1.05,47.9,1.23,1,0,1,-2.365,Europe & Central Asia,1,0,0,0.3592,0.1908,0.1252,0.5929,0.0435,0.2873,35.4,1,35.6,37.98036303,48.05414636,-2.534
Luxembourg,212,2019,1,130,117341.9151,29.5,1.23,48,1.46,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.3345,0.1969,0.101,0.5934,0.0434,0.2878,34.2,1,35.91333333,37.47963184,46.0747358,-2.534
Luxembourg,212,2020,1,131,117500.2072,NA,NA,NA,NA,0,0,0,-2.365,Europe & Central Asia,1,0,0,0.3552,0.1888,0.1233,0.5934,0.0434,0.2878,33.4,1,35.03333333,37.44357207,47.96827333,-1.534
France,220,1995,1,50,20766.70164,28.7,0.8,48.1,0.99,0,1,1,0.599,Europe & Central Asia,1,0,0,0.3171,0.2008,0.0884,0.5359,0.0671,0.2042,NA,NA,36.345,32.71209434,44.83961012,NA
France,220,1996,1,51,21352.88199,28.6,0.46,48.2,0.62,0,0,0,0.25,Europe & Central Asia,1,0,0,0.3212,0.2051,0.0949,0.5665,0.0629,0.2426,32,0.88,32.1275,32.17048944,44.59615106,NA
France,220,1997,1,52,22243.73435,28.5,0.35,48.5,0.47,1,0,1,0.25,Europe & Central Asia,1,0,0,0.3251,0.2044,0.1009,0.5802,0.0611,0.2631,31.9,NA,31.795,32.84245261,44.91532723,NA
France,220,1998,1,53,23359.44873,28.4,0.33,49.2,0.42,0,0,0,-0.046,Europe & Central Asia,1,0,0,0.3284,0.2044,0.1039,0.5937,0.0589,0.2782,31.7,1,31.88,33.23693142,45.10092741,NA
France,220,1999,1,54,24307.50281,29,0.31,49.3,0.42,0,0,0,-0.046,Europe & Central Asia,1,0,0,0.3297,0.2062,0.1058,0.6001,0.0584,0.2927,32.5,NA,31.8775,33.55013771,44.98680212,NA
France,220,2000,1,55,26090.63447,29.3,0.34,49.3,0.4,0,0,0,-0.046,Europe & Central Asia,1,0,0,0.3325,0.2073,0.1088,0.6022,0.057,0.2933,32.6,1,32.4,32.83555349,45.02523072,0.737
France,220,2001,1,56,27490.05173,29.2,0.36,48.8,0.43,0,0,0,0.558,Europe & Central Asia,1,0,0,0.333,0.2076,0.1079,0.5937,0.0584,0.28,32.5,NA,31.8675,32.77054555,44.99298983,0.737
France,220,2002,1,57,28523.88619,29,0.43,48.2,0.52,1,1,1,0.558,Europe & Central Asia,1,0,0,0.3275,0.2127,0.1045,0.5792,0.0605,0.2632,31.8,0.75,30.895,31.08619338,44.21678129,0.737
France,220,2003,1,58,28172.69565,28.9,0.46,48.2,0.58,0,0,0,0.246,Europe & Central Asia,1,0,0,0.3348,0.2118,0.1133,0.5718,0.0603,0.2545,31.4,0.75,33.34,32.75925193,44.71061774,0.737
France,220,2004,1,59,29060.45099,29,0.51,48.4,0.6,0,0,0,0.246,Europe & Central Asia,1,0,0,0.3377,0.2108,0.1164,0.5653,0.0606,0.2485,30.6,0.75,32.4125,32.64080191,44.96162038,0.737
France,220,2005,1,60,30498.57688,29.4,0.49,48.7,0.53,0,0,0,0.246,Europe & Central Asia,1,0,0,0.3357,0.2124,0.1144,0.5571,0.0608,0.2357,29.8,0.75,32.3225,32.17132546,44.67776478,0.737
France,220,2006,1,61,32468.54158,29.6,0.47,48.7,0.52,0,0,0,0.546,Europe & Central Asia,1,0,0,0.3347,0.2139,0.1133,0.5601,0.0583,0.2316,29.7,0.75,32.0975,30.90192785,44.48252252,0.737
